1,100,500,20500,32,16500,0.16,2,436.81,1
1,100,10500,30500,19,28000,0.27,2,435.77,1
1,100,20500,40500,19,28000,0.27,2,435.77,1
1,100,30500,50500,13,41000,0.39,2,435.67,1
1,100,40500,60500,10,53000,0.51,2,417.56,1
1,100,50500,70500,8,65000,0.62,2,391.81,1
1,100,60500,80500,7,79500,0.76,2,273.1,1
1,100,70500,90500,7,79500,0.76,2,273.1,1
1,100,80500,1.005e+05,5,1.005e+05,1.01,2,316.94,1
1,100,90500,1.105e+05,5,1.105e+05,1.01,2,132.51,1
1,100,1.005e+05,1.205e+05,5,1.17e+05,1,2,95.567,1
1,100,1.105e+05,1.305e+05,5,1.17e+05,1,2,95.567,1
1,100,1.205e+05,1.405e+05,5,1.205e+05,0.99,2,108.07,1
1,100,1.305e+05,1.505e+05,5,1.305e+05,0.96,2,256.42,1
1,100,1.405e+05,1.605e+05,4,1.405e+05,1.42,2,741.07,1
1,100,1.505e+05,1.705e+05,3,1.705e+05,2.91,2,1390.8,1
1,100,1.605e+05,1.805e+05,3,1.75e+05,2.89,2,1382.9,1
1,100,1.705e+05,1.905e+05,3,1.75e+05,2.89,2,1382.9,1
1,100,1.805e+05,2.005e+05,3,1.805e+05,2.86,2,1388.1,1
1,100,1.905e+05,2.105e+05,3,1.905e+05,2.8,2,1431.1,1
1,100,2.005e+05,2.205e+05,3,2.005e+05,2.75,2,1509.1,1
1,100,2.105e+05,2.305e+05,3,2.305e+05,1.37,2,835.06,1
1,100,2.205e+05,2.405e+05,3,2.205e+05,2.66,2,1753.2,1
1,100,2.305e+05,2.505e+05,3,2.305e+05,1.37,2,835.06,1
1,100,2.405e+05,2.605e+05,3,2.5e+05,1.34,2,651.7,1
1,100,2.505e+05,2.705e+05,3,2.505e+05,1.34,2,651.77,1
1,100,2.605e+05,2.805e+05,3,2.605e+05,1.32,2,704.18,1
1,100,2.705e+05,2.905e+05,3,2.705e+05,1.3,2,839.77,1
1,100,2.805e+05,3.005e+05,3,2.805e+05,1.28,2,1050.7,1
10,1000,500,20500,30,18000,0.17,2,437.17,1
10,1000,10500,30500,20,26500,0.26,2,438.57,1
10,1000,20500,40500,20,26500,0.25,2,439.04,1
10,1000,30500,50500,20,30500,0.27,2,553.9,1
10,1000,40500,60500,10,53000,0.51,2,417.56,1
10,1000,50500,70500,10,70500,0.79,2,689.46,1
10,1000,60500,80500,10,74500,0.79,2,663.17,1
10,1000,70500,90500,10,74500,0.79,2,663.17,1
10,1000,80500,1.005e+05,10,1.005e+05,1.03,2,785.44,1
10,1000,90500,1.105e+05,10,1.08e+05,1.04,2,745.25,1
10,1000,1.005e+05,1.205e+05,10,1.08e+05,1.04,2,745.25,1
10,1000,1.105e+05,1.305e+05,10,1.105e+05,1.04,2,752.22,1
10,1000,1.205e+05,1.405e+05,10,1.205e+05,1.02,2,910.14,1
10,1000,1.305e+05,1.505e+05,10,1.305e+05,1.46,2,1082.9,1
10,1000,1.405e+05,1.605e+05,10,1.405e+05,1.42,2,1185,1
10,1000,1.505e+05,1.705e+05,10,1.7e+05,2.92,2,1393.7,1
10,1000,1.605e+05,1.805e+05,840,1.75e+05,2.89,2,1389.4,1
10,1000,1.705e+05,1.905e+05,660,1.75e+05,2.89,2,1389.4,1
10,1000,1.805e+05,2.005e+05,590,1.805e+05,2.86,2,1399,1
10,1000,1.905e+05,2.105e+05,710,1.905e+05,2.81,2,1451.3,1
10,1000,2.005e+05,2.205e+05,530,2.005e+05,2.76,2,1540.2,1
10,1000,2.105e+05,2.305e+05,810,2.105e+05,2.71,2,1660.2,1
10,1000,2.205e+05,2.405e+05,10,2.205e+05,2.66,2,1809.4,1
10,1000,2.305e+05,2.505e+05,790,2.305e+05,2.62,2,1982.6,1
10,1000,2.405e+05,2.605e+05,650,2.405e+05,2.58,2,2177.7,1
