1000	200500	3.97000	112	3.330805e+03	1	459.3065
1000	210500	3.90000	112	3.779343e+03	1	563.7580
1000	220500	3.84000	112	4.259941e+03	1	265.2495
1000	230500	3.78000	112	4.771555e+03	1	482.8855
1000	240500	3.73000	112	5.311634e+03	1	506.9700
1000	250500	3.67000	112	5.878825e+03	1	524.2676
1000	260500	3.62000	112	6.472455e+03	1	513.4795
1000	270500	3.57000	112	7.092117e+03	1	684.2963
1000	280500	3.52000	112	7.736971e+03	1	613.3700
32	16500	0.16000	111	4.368111e+02	1	7.1476
19	28000	0.27000	111	4.357654e+02	1	4.8937
19	28000	0.27000	111	4.357654e+02	1	6.6967
13	41000	0.39000	111	4.356691e+02	1	5.6044
10	53000	0.51000	111	4.175612e+02	1	5.7974
8	65000	0.62000	111	3.918076e+02	1	6.4052
7	79500	0.76000	111	2.731019e+02	1	6.3468
7	79500	0.76000	111	2.731019e+02	1	5.0838
5	100500	1.01000	111	3.169421e+02	1	6.7735
5	110500	1.01000	111	1.325127e+02	1	7.5135
5	117000	1.00000	111	9.556675e+01	1	6.5401
5	117000	1.00000	111	9.556675e+01	1	7.9707
5	120500	0.99000	111	1.080718e+02	1	7.9707
5	130500	0.96000	111	2.564237e+02	1	7.6508
4	140500	1.42000	111	7.410750e+02	1	7.1625
3	170500	2.91000	111	1.390841e+03	1	7.5867
3	175000	2.89000	111	1.382889e+03	1	5.6306
3	175000	2.89000	111	1.382889e+03	1	8.1828
3	180500	2.86000	111	1.388109e+03	1	7.7029
3	190500	2.80000	111	1.431109e+03	1	6.1411
3	200500	2.75000	111	1.509083e+03	1	7.6283
3	230500	1.37000	111	8.350573e+02	1	12.6922
3	220500	2.66000	111	1.753154e+03	1	6.4053
3	230500	1.37000	111	8.350573e+02	1	7.6639
3	250000	1.34000	111	6.516976e+02	1	7.0854
3	250500	1.34000	111	6.517680e+02	1	8.9129
3	260500	1.32000	111	7.041810e+02	1	13.0391
3	270500	1.30000	111	8.397724e+02	1	11.0056
3	280500	1.28000	111	1.050748e+03	1	8.3967
30	18000	0.17000	111	4.371694e+02	1	13.3141
20	26500	0.26000	111	4.385748e+02	1	10.3830
20	26500	0.25000	111	4.390421e+02	1	14.1879
20	30500	0.27000	111	5.539026e+02	1	10.2347
10	53000	0.51000	111	4.175612e+02	1	10.6826
10	70500	0.79000	111	6.894626e+02	1	6.7109
10	74500	0.79000	111	6.631706e+02	1	6.8305
10	74500	0.79000	111	6.631706e+02	1	8.5941
10	100500	1.03000	111	7.854403e+02	1	9.6230
10	108000	1.04000	111	7.452492e+02	1	9.6793
10	108000	1.04000	111	7.452492e+02	1	7.4047
10	110500	1.04000	111	7.522216e+02	1	9.6692
10	120500	1.02000	111	9.101383e+02	1	10.3822
10	130500	1.46000	111	1.082856e+03	1	9.8428
10	140500	1.42000	111	1.185042e+03	1	11.6427
10	170000	2.92000	111	1.393723e+03	1	8.9463
840	175000	2.89000	111	1.389377e+03	1	5.5840
660	175000	2.89000	111	1.389377e+03	1	7.2549
590	180500	2.86000	111	1.399025e+03	1	8.3666
710	190500	2.81000	111	1.451314e+03	1	7.0567
530	200500	2.76000	111	1.540200e+03	1	7.0527
810	210500	2.71000	111	1.660199e+03	1	7.9227
10	220500	2.66000	111	1.809433e+03	1	11.2008
790	230500	2.62000	111	1.982633e+03	1	6.9688
650	240500	2.58000	111	2.177689e+03	1	6.9438
900	250500	2.54000	111	2.391247e+03	1	7.7348
10	260500	2.50000	111	2.621595e+03	1	11.4332
10	270500	2.46000	111	2.868278e+03	1	9.5100
10	280500	2.43000	111	3.125403e+03	1	10.3261
100	5500	0.05000	111	4.478317e+02	1	54.7383
100	24500	0.27000	111	8.952557e+02	1	27.7883
4300	35500	0.39000	111	8.941995e+02	1	25.3470
4200	48000	0.53000	111	8.768224e+02	1	25.4787
6100	48000	0.53000	111	8.768224e+02	1	23.0422
4100	70500	0.80000	111	7.587745e+02	1	22.7508
500	73500	0.80000	111	7.388046e+02	1	22.1093
3400	73500	0.80000	111	7.388046e+02	1	19.0156
8200	100500	1.03000	111	7.931125e+02	1	27.9410
4100	108000	1.04000	111	7.525206e+02	1	19.6879
9200	108000	1.04000	111	7.525206e+02	1	25.5654
3600	110500	1.04000	111	7.596140e+02	1	23.9837
6200	120500	1.02000	111	9.197872e+02	1	25.7221
3900	130500	1.46000	111	1.082955e+03	1	21.5727
7000	140500	1.42000	111	1.185202e+03	1	29.4516
6300	170000	2.92000	111	1.393723e+03	1	24.2148
8400	175000	2.89000	111	1.389377e+03	1	22.9304
6600	175000	2.89000	111	1.389377e+03	1	28.2590
5900	180500	2.86000	111	1.399025e+03	1	29.2621
7100	190500	2.81000	111	1.451314e+03	1	27.6401
5300	200500	2.76000	111	1.540200e+03	1	25.2039
8100	210500	2.71000	111	1.660199e+03	1	32.7216
3900	220500	2.66000	111	1.809433e+03	1	25.4070
7900	230500	2.62000	111	1.982633e+03	1	28.3777
6500	240500	2.58000	111	2.177689e+03	1	26.2358
9000	250500	2.54000	111	2.391247e+03	1	32.4975
7100	260500	2.50000	111	2.621595e+03	1	27.9186
9000	270500	2.46000	111	2.868278e+03	1	31.8836
7400	280500	2.43000	111	3.125403e+03	1	24.2594
77000	10000	0.11000	111	8.952558e+02	1	230.0382
44000	24500	0.27000	111	8.952557e+02	1	198.3846
43000	35500	0.39000	111	8.941995e+02	1	178.3983
42000	48000	0.53000	111	8.768224e+02	1	186.6633
61000	48000	0.53000	111	8.768224e+02	1	179.9109
41000	70500	0.80000	111	7.587745e+02	1	162.5130
5000	73500	0.80000	111	7.388046e+02	1	147.0084
34000	73500	0.80000	111	7.388046e+02	1	136.2973
82000	100500	1.03000	111	7.931125e+02	1	257.9653
41000	108000	1.04000	111	7.525206e+02	1	155.6675
92000	108000	1.04000	111	7.525206e+02	1	223.8030
36000	110500	1.04000	111	7.596140e+02	1	195.5151
62000	120500	1.02000	111	9.197872e+02	1	235.9205
39000	130500	1.46000	111	1.082955e+03	1	182.5896
70000	140500	1.42000	111	1.185202e+03	1	266.6751
63000	170000	2.92000	111	1.393723e+03	1	224.5395
84000	175000	2.89000	111	1.389377e+03	1	199.2294
66000	175000	2.89000	111	1.389377e+03	1	240.2706
59000	180500	2.86000	111	1.399025e+03	1	231.9211
71000	190500	2.81000	111	1.451314e+03	1	234.3885
53000	200500	2.76000	111	1.540200e+03	1	236.6885
81000	210500	2.71000	111	1.660199e+03	1	285.5420
39000	220500	2.66000	111	1.809433e+03	1	239.9513
79000	230500	2.62000	111	1.982633e+03	1	251.6722
65000	240500	2.58000	111	2.177689e+03	1	213.7556
90000	250500	2.54000	111	2.391247e+03	1	286.3816
71000	260500	2.50000	111	2.621595e+03	1	236.4613
90000	270500	2.46000	111	2.868278e+03	1	273.4501
74000	280500	2.43000	111	3.125403e+03	1	189.3054
82	3500	4.01000	119	1.392872e+01	1	6.9927
30	10500	4.02000	119	4.088909e+01	1	8.2558
16	21000	4.13000	119	6.818409e+01	1	6.2090
11	32000	4.26000	119	8.530133e+01	1	6.5333
7	54000	4.48000	119	6.153844e+01	1	5.6433
7	54000	4.48000	119	6.153844e+01	1	5.6324
6	60500	4.50000	119	1.710869e+02	1	5.4438
5	80500	4.91000	119	1.692242e+02	1	5.2424
5	80500	4.91000	119	1.692242e+02	1	5.1428
5	90500	4.77000	119	2.441410e+02	1	5.5986
4	120500	4.74000	119	2.555236e+02	1	5.3388
4	126000	4.73000	119	2.371982e+02	1	5.2907
4	126000	4.73000	119	2.371982e+02	1	5.4948
4	130500	4.69000	119	2.528183e+02	1	5.2107
4	140500	4.60000	119	3.868801e+02	1	5.7629
3	150500	4.67000	119	4.798684e+02	1	5.2145
3	160500	4.54000	119	5.725977e+02	1	5.9698
3	170500	4.41000	119	7.545359e+02	1	5.1720
3	180500	4.29000	119	1.009845e+03	1	5.4743
3	190500	4.17000	119	1.326572e+03	1	5.0422
3	200500	4.05000	119	1.695786e+03	1	4.9823
3	210500	3.94000	119	2.110453e+03	1	5.2537
3	220500	3.83000	119	2.565259e+03	1	5.3560
3	230500	3.73000	119	3.055561e+03	1	5.6515
3	240500	3.63000	119	3.578153e+03	1	5.0632
2	270500	5.00000	119	4.016641e+03	1	5.5384
2	280500	5.00000	119	3.646175e+03	1	5.1279
2	290500	5.00000	119	3.385049e+03	1	5.0052
2	300500	5.00000	119	3.228463e+03	1	5.3577
60	5000	3.99000	119	2.205731e+01	1	7.3152
30	10500	4.02000	119	4.088909e+01	1	7.1486
10	35000	4.30000	119	9.542298e+01	1	6.2062
10	35000	4.30000	119	9.542298e+01	1	6.4671
10	40500	4.28000	119	1.974343e+02	1	5.9864
10	50500	4.45000	119	5.586366e+02	1	7.0547
10	60500	4.44000	119	1.099699e+03	1	6.6892
10	70500	5.00000	119	1.535155e+03	1	6.1145
10	80500	4.93000	119	1.916723e+03	1	6.3687
10	90500	4.80000	119	2.475703e+03	1	6.7034
10	100500	4.73000	119	3.104781e+03	1	6.8618
10	110500	5.00000	119	3.417136e+03	1	6.1349
10	120500	5.00000	119	3.659923e+03	1	5.6761
10	130500	5.00000	119	4.115864e+03	1	6.0611
10	140500	4.93000	119	4.769489e+03	1	6.0748
10	150500	4.87000	119	5.571503e+03	1	5.6631
10	160500	4.86000	119	6.483713e+03	1	6.4289
10	170500	5.00000	119	7.372926e+03	1	5.2805
10	180500	5.00000	119	8.185980e+03	1	5.3525
10	190500	5.00000	119	8.891709e+03	1	6.1365
10	200500	5.00000	119	9.478776e+03	1	6.2256
10	210500	5.00000	119	9.955014e+03	1	6.4957
10	220500	5.00000	119	1.033946e+04	1	5.7508
10	230500	5.00000	119	1.065562e+04	1	5.9483
10	240500	5.00000	119	1.092707e+04	1	6.1172
10	250500	5.00000	119	1.117551e+04	1	6.6203
10	260500	5.00000	119	1.142070e+04	1	7.7056
10	270500	5.00000	119	1.168166e+04	1	7.0822
10	280500	5.00000	119	1.197899e+04	1	6.2270
200	1500	4.06000	119	4.381578e+01	1	19.0308
100	10500	4.29000	119	4.145899e+03	1	15.7076
100	20500	5.00000	119	6.283911e+03	1	15.8823
100	30500	5.00000	119	6.895736e+03	1	16.1269
100	40500	5.00000	119	7.788991e+03	1	18.5366
100	50500	5.00000	119	8.624323e+03	1	17.9406
100	60500	5.00000	119	9.390815e+03	1	17.1909
100	70500	5.00000	119	1.002662e+04	1	17.5329
100	80500	5.00000	119	1.092895e+04	1	19.7112
100	90500	5.00000	119	1.213072e+04	1	20.0476
100	100500	5.00000	119	1.274038e+04	1	20.0955
100	110500	5.00000	119	1.310460e+04	1	19.3103
100	120500	5.00000	119	1.358852e+04	1	18.6189
100	130500	5.00000	119	1.427524e+04	1	23.8726
100	140500	5.00000	119	1.514774e+04	1	24.4019
100	150500	5.00000	119	1.614145e+04	1	25.2066
100	160500	5.00000	119	1.717263e+04	1	23.0785
100	170500	5.00000	119	1.816302e+04	1	23.1360
100	180500	5.00000	119	1.905668e+04	1	21.0440
100	190500	5.00000	119	1.982580e+04	1	21.1557
100	200500	5.00000	119	2.046736e+04	1	20.9783
100	210500	5.00000	119	2.099530e+04	1	20.9634
100	220500	5.00000	119	2.143218e+04	1	19.2277
100	230500	5.00000	119	2.180302e+04	1	19.2941
100	240500	5.00000	119	2.213180e+04	1	20.2332
100	250500	5.00000	119	2.244044e+04	1	22.0696
100	260500	5.00000	119	2.274950e+04	1	20.3039
100	270500	5.00000	119	2.308017e+04	1	19.5465
100	280500	5.00000	119	2.345742e+04	1	19.8011
1000	500	4.24000	119	1.546756e+03	1	126.9401
1000	10500	5.00000	119	1.733067e+04	1	107.8785
1000	20500	5.00000	119	1.905025e+04	1	128.6877
1000	30500	5.00000	119	2.026874e+04	1	143.0697
1000	40500	5.00000	119	2.141984e+04	1	140.3108
1000	50500	5.00000	119	2.237181e+04	1	146.9626
1000	60500	5.00000	119	2.316209e+04	1	161.3863
1000	70500	5.00000	119	2.381207e+04	1	148.8671
1000	80500	5.00000	119	2.477109e+04	1	155.0831
1000	90500	5.00000	119	2.591601e+04	1	157.2944
1000	100500	5.00000	119	2.640276e+04	1	158.1383
1000	110500	5.00000	119	2.671634e+04	1	146.8623
1000	120500	5.00000	119	2.717890e+04	1	164.7912
1000	130500	5.00000	119	2.785395e+04	1	173.1099
1000	140500	5.00000	119	2.871282e+04	1	174.4477
1000	150500	5.00000	119	2.968240e+04	1	174.1462
1000	160500	5.00000	119	3.067486e+04	1	157.9954
1000	170500	5.00000	119	3.161286e+04	1	162.3777
1000	180500	5.00000	119	3.244479e+04	1	160.4993
1000	190500	5.00000	119	3.314832e+04	1	164.4694
1000	200500	5.00000	119	3.372509e+04	1	164.3118
1000	210500	5.00000	119	3.419197e+04	1	164.4270
1000	220500	5.00000	119	3.457276e+04	1	166.4810
1000	230500	5.00000	119	3.489258e+04	1	165.8886
1000	240500	5.00000	119	3.517514e+04	1	167.0096
1000	250500	5.00000	119	3.544235e+04	1	176.7222
1000	260500	5.00000	119	3.571567e+04	1	175.8523
1000	270500	5.00000	119	3.601873e+04	1	174.7919
1000	280500	5.00000	119	3.638122e+04	1	175.0897
86	6000	1.98000	101	5.361745e+02	1	11.0501
37	14000	2.00000	101	5.394655e+02	1	6.3897
15	35500	2.05000	101	5.453855e+02	1	5.6452
15	35500	2.05000	101	5.453855e+02	1	5.9997
10	55500	2.18000	101	5.201884e+02	1	6.2806
9	60000	2.05000	101	5.076741e+02	1	5.6147
7	80500	2.16000	101	3.631698e+02	1	9.7085
7	81500	2.15000	101	3.620783e+02	1	5.2519
6	91000	1.94000	101	3.446074e+02	1	5.5214
6	91000	1.94000	101	3.446074e+02	1	6.3412
6	100500	1.87000	101	4.487803e+02	1	6.7524
5	110500	1.64000	101	5.300507e+02	1	6.3428
5	120500	2.18000	101	6.002837e+02	1	6.1348
5	130500	2.14000	101	6.555068e+02	1	7.1022
4	147500	1.18000	101	4.418485e+02	1	6.4353
4	170500	1.90000	101	5.316755e+02	1	6.7957
4	177500	1.89000	101	5.002596e+02	1	5.6099
4	177500	1.89000	101	5.002596e+02	1	5.4781
4	180500	1.88000	101	5.054127e+02	1	6.7933
4	190500	1.84000	101	5.964053e+02	1	6.6012
4	200500	1.80000	101	7.895237e+02	1	6.3232
3	230500	1.25000	101	8.355490e+02	1	6.6883
3	240500	1.25000	101	6.927523e+02	1	6.9331
3	250000	1.23000	101	6.513880e+02	1	6.9667
3	250000	1.23000	101	6.513880e+02	1	6.7025
3	250500	1.23000	101	6.515403e+02	1	6.6706
3	260500	1.21000	101	7.042082e+02	1	6.4349
3	270500	1.19000	101	8.400037e+02	1	5.9761
3	280500	1.17000	101	1.050426e+03	1	6.3953
510	1000	1.96000	101	5.323646e+02	1	18.5472
30	17500	2.02000	101	5.409960e+02	1	6.9542
20	26500	2.03000	101	5.435342e+02	1	7.6341
20	30500	2.29000	101	6.228419e+02	1	7.6976
10	55500	2.18000	101	5.201884e+02	1	11.1597
10	55500	2.18000	101	5.201884e+02	1	7.6711
10	66500	2.60000	101	5.732370e+02	1	7.0301
10	70500	2.58000	101	5.959626e+02	1	7.1833
10	80500	2.52000	101	8.755089e+02	1	7.3463
10	90500	3.08000	101	9.449561e+02	1	8.8746
10	120500	4.52000	101	1.320071e+03	1	8.1111
10	126000	4.46000	101	1.302217e+03	1	10.5784
10	126000	4.46000	101	1.302217e+03	1	6.5143
10	130500	4.42000	101	1.311863e+03	1	6.4549
10	140500	4.32000	101	1.398317e+03	1	6.7065
10	150500	4.23000	101	1.561304e+03	1	6.9911
10	160500	4.14000	101	1.786117e+03	1	7.6623
10	170500	4.06000	101	2.062571e+03	1	8.0951
10	180500	3.99000	101	2.381615e+03	1	8.2053
10	190500	3.92000	101	2.737946e+03	1	7.6515
10	200500	3.85000	101	3.126564e+03	1	7.6237
10	210500	3.79000	101	3.542731e+03	1	8.4828
10	220500	3.73000	101	3.984287e+03	1	11.3069
10	230500	3.67000	101	4.448367e+03	1	7.9865
10	240500	3.61000	101	4.933776e+03	1	7.7069
10	250500	3.56000	101	5.436850e+03	1	8.3105
10	260500	3.51000	101	5.958524e+03	1	11.5107
10	270500	3.46000	101	6.496823e+03	1	8.6550
10	280500	3.41000	101	7.050580e+03	1	8.8485
200	2500	1.95000	101	5.358689e+02	1	32.7361
100	10500	3.04000	101	1.195315e+03	1	21.1212
100	20500	3.85000	101	1.704674e+03	1	19.9091
100	30500	4.33000	101	1.893634e+03	1	19.6293
100	40500	4.68000	101	1.971722e+03	1	18.6613
100	50500	4.85000	101	2.155660e+03	1	20.8421
100	60500	5.00000	101	2.268497e+03	1	20.2132
100	70500	5.00000	101	2.410825e+03	1	17.5881
100	80500	5.00000	101	2.886510e+03	1	17.5127
100	90500	5.00000	101	3.358207e+03	1	17.4544
100	100500	5.00000	101	3.598087e+03	1	17.4801
100	110500	5.00000	101	3.952694e+03	1	18.3778
100	120500	5.00000	101	4.531966e+03	1	18.0725
100	130500	5.00000	101	5.303123e+03	1	17.1415
100	140500	5.00000	101	6.174560e+03	1	17.6568
100	150500	5.00000	101	7.043433e+03	1	20.3860
100	160500	5.00000	101	7.829260e+03	1	17.8308
100	170500	5.00000	101	8.489204e+03	1	17.2662
100	180500	5.00000	101	9.016191e+03	1	17.6234
100	190500	5.00000	101	9.427603e+03	1	16.9149
100	200500	5.00000	101	9.752703e+03	1	18.2110
100	210500	5.00000	101	1.002351e+04	1	18.1367
100	220500	5.00000	101	1.027035e+04	1	18.9640
100	230500	5.00000	101	1.052131e+04	1	19.8354
100	240500	5.00000	101	1.080467e+04	1	19.7710
100	250500	5.00000	101	1.115345e+04	1	21.1280
100	260500	5.00000	101	1.161256e+04	1	20.1828
100	270500	5.00000	101	1.224957e+04	1	22.9136
100	280500	4.99000	101	1.316537e+04	1	23.4429
1000	500	1.94000	101	5.327210e+02	1	358.4076
1000	10500	4.95000	101	2.725263e+03	1	186.8946
1000	20500	5.00000	101	3.803397e+03	1	178.9470
1000	30500	5.00000	101	5.499256e+03	1	150.5633
1000	40500	5.00000	101	7.216489e+03	1	168.4957
1000	50500	5.00000	101	8.890245e+03	1	159.8481
1000	60500	5.00000	101	1.042699e+04	1	171.8761
1000	70500	5.00000	101	1.188194e+04	1	174.1105
1000	80500	5.00000	101	1.339691e+04	1	174.1584
1000	90500	5.00000	101	1.489744e+04	1	184.1467
1000	100500	5.00000	101	1.622145e+04	1	190.3668
1000	110500	5.00000	101	1.732361e+04	1	175.2829
1000	120500	5.00000	101	1.827977e+04	1	174.3305
1000	130500	5.00000	101	1.919163e+04	1	173.4027
1000	140500	5.00000	101	2.013400e+04	1	174.0751
1000	150500	5.00000	101	2.116692e+04	1	175.1065
1000	160500	5.00000	101	2.232560e+04	1	176.0149
1000	170500	5.00000	101	2.360624e+04	1	174.4779
1000	180500	5.00000	101	2.497335e+04	1	171.9150
1000	190500	5.00000	101	2.637422e+04	1	172.7268
1000	200500	5.00000	101	2.775317e+04	1	174.5589
1000	210500	5.00000	101	2.906247e+04	1	176.3998
1000	220500	5.00000	101	3.026861e+04	1	174.5455
1000	230500	5.00000	101	3.135408e+04	1	175.8553
1000	240500	5.00000	101	3.231561e+04	1	175.8617
1000	250500	5.00000	101	3.316065e+04	1	176.0187
1000	260500	5.00000	101	3.390331e+04	1	175.7109
1000	270500	5.00000	101	3.456085e+04	1	172.6705
1000	280500	5.00000	101	3.515113e+04	1	172.1027
