1,100,500,20500,41,8500,1.75,1,126.66,1
1,100,10500,30500,15,25000,2.08,1,159.53,1
1,100,20500,40500,15,25000,2.08,1,159.53,1
1,100,30500,50500,9,44000,2.34,1,164.63,1
1,100,40500,60500,7,60500,2.57,1,139.18,1
1,100,50500,70500,7,61000,2.57,1,138.63,1
1,100,60500,80500,6,68500,2.58,1,93.765,1
1,100,70500,90500,6,70500,2.56,1,100.54,1
1,100,80500,1.005e+05,5,90000,2.99,1,328.69,1
1,100,90500,1.105e+05,4,1.075e+05,2.88,1,307.32,1
1,100,1.005e+05,1.205e+05,4,1.075e+05,2.88,1,307.32,1
1,100,1.105e+05,1.305e+05,3,1.305e+05,4.54,1,1087.9,1
1,100,1.205e+05,1.405e+05,4,1.205e+05,2.8,1,372.88,1
1,100,1.305e+05,1.505e+05,3,1.505e+05,2.98,1,419.52,1
1,100,1.405e+05,1.605e+05,3,1.605e+05,2.9,1,302.31,1
1,100,1.505e+05,1.705e+05,3,1.645e+05,2.87,1,292.1,1
1,100,1.605e+05,1.805e+05,3,1.645e+05,2.87,1,292.1,1
1,100,1.705e+05,1.905e+05,3,1.705e+05,2.82,1,310.67,1
1,100,1.805e+05,2.005e+05,3,1.805e+05,2.75,1,419.82,1
1,100,1.905e+05,2.105e+05,3,1.905e+05,2.68,1,612.49,1
1,100,2.005e+05,2.205e+05,3,2.005e+05,2.61,1,874.9,1
1,100,2.105e+05,2.305e+05,3,2.105e+05,2.54,1,1196.7,1
1,100,2.205e+05,2.405e+05,2,2.205e+05,3.87,1,1965.2,1
1,100,2.305e+05,2.505e+05,2,2.305e+05,3.8,1,2037,1
1,100,2.405e+05,2.605e+05,2,2.405e+05,3.74,1,2125.1,1
1,100,2.505e+05,2.705e+05,2,2.505e+05,3.68,1,2229.5,1
1,100,2.605e+05,2.805e+05,2,2.605e+05,3.63,1,2346.3,1
1,100,2.705e+05,2.905e+05,2,2.705e+05,3.57,1,2476.1,1
1,100,2.805e+05,3.005e+05,2,2.805e+05,3.52,1,2615.6,1
10,1000,500,20500,40,9000,1.75,1,130.36,1
10,1000,10500,30500,20,18500,1.96,1,149.15,1
10,1000,20500,40500,10,39500,2.3,1,176.89,1
10,1000,30500,50500,10,39500,2.3,1,176.89,1
10,1000,40500,60500,10,40500,2.3,1,180.46,1
10,1000,50500,70500,10,50500,2.31,1,494.37,1
10,1000,60500,80500,10,60500,2.59,1,821.58,1
10,1000,70500,90500,10,70500,2.58,1,1218.8,1
10,1000,80500,1.005e+05,10,80500,3.1,1,1459.8,1
10,1000,90500,1.105e+05,10,1.105e+05,4.78,1,1731.2,1
10,1000,1.005e+05,1.205e+05,10,1.205e+05,4.66,1,1549.5,1
10,1000,1.105e+05,1.305e+05,10,1.3e+05,4.55,1,1498.2,1
10,1000,1.205e+05,1.405e+05,10,1.3e+05,4.55,1,1498.2,1
10,1000,1.305e+05,1.505e+05,10,1.305e+05,4.54,1,1498.7,1
10,1000,1.405e+05,1.605e+05,10,1.405e+05,4.44,1,1551.9,1
10,1000,1.505e+05,1.705e+05,10,1.505e+05,4.35,1,1689.2,1
10,1000,1.605e+05,1.805e+05,10,1.605e+05,4.26,1,1895.6,1
10,1000,1.705e+05,1.905e+05,10,1.705e+05,4.18,1,2159.4,1
10,1000,1.805e+05,2.005e+05,10,1.805e+05,4.1,1,2472.6,1
10,1000,1.905e+05,2.105e+05,10,1.905e+05,4.03,1,2827.1,1
10,1000,2.005e+05,2.205e+05,10,2.005e+05,3.96,1,3219,1
10,1000,2.105e+05,2.305e+05,10,2.105e+05,3.9,1,3642.9,1
10,1000,2.205e+05,2.405e+05,10,2.205e+05,3.84,1,4096.9,1
10,1000,2.305e+05,2.505e+05,10,2.305e+05,3.78,1,4577.2,1
10,1000,2.405e+05,2.605e+05,10,2.405e+05,3.72,1,5081.8,1
10,1000,2.505e+05,2.705e+05,10,2.505e+05,3.66,1,5610.4,1
10,1000,2.605e+05,2.805e+05,10,2.605e+05,3.61,1,6158.9,1
10,1000,2.705e+05,2.905e+05,10,2.705e+05,3.56,1,6728.5,1
10,1000,2.805e+05,3.005e+05,10,2.805e+05,3.51,1,7317.6,1
100,10000,500,20500,100,20500,2.41,1,2938.2,1
100,10000,10500,30500,100,30500,2.63,1,2766.6,1
100,10000,20500,40500,100,40500,2.83,1,2526.9,1
100,10000,30500,50500,100,42000,2.82,1,2517,1
100,10000,40500,60500,100,60500,3.35,1,2186.2,1
100,10000,50500,70500,100,68000,3.27,1,2046.3,1
100,10000,60500,80500,100,68000,3.27,1,2046.3,1
100,10000,70500,90500,100,70500,3.24,1,2059.2,1
100,10000,80500,1.005e+05,100,80500,3.14,1,2340.3,1
100,10000,90500,1.105e+05,100,1.105e+05,4.78,1,1738.4,1
100,10000,1.005e+05,1.205e+05,100,1.205e+05,4.66,1,1561.1,1
100,10000,1.105e+05,1.305e+05,100,1.29e+05,4.56,1,1515.3,1
100,10000,1.205e+05,1.405e+05,100,1.29e+05,4.56,1,1515.3,1
100,10000,1.305e+05,1.505e+05,100,1.305e+05,4.54,1,1516.5,1
100,10000,1.405e+05,1.605e+05,100,1.405e+05,4.44,1,1577.1,1
100,10000,1.505e+05,1.705e+05,100,1.505e+05,4.35,1,1723.2,1
100,10000,1.605e+05,1.805e+05,100,1.605e+05,4.26,1,1940.9,1
100,10000,1.705e+05,1.905e+05,100,1.705e+05,4.18,1,2217.7,1
100,10000,1.805e+05,2.005e+05,100,1.805e+05,4.11,1,2545.7,1
100,10000,1.905e+05,2.105e+05,100,1.905e+05,4.04,1,2918.8,1
100,10000,2.005e+05,2.205e+05,100,2.005e+05,3.97,1,3330.7,1
100,10000,2.105e+05,2.305e+05,100,2.105e+05,3.9,1,3779.1,1
100,10000,2.205e+05,2.405e+05,100,2.205e+05,3.84,1,4259.7,1
100,10000,2.305e+05,2.505e+05,100,2.305e+05,3.78,1,4771.2,1
100,10000,2.405e+05,2.605e+05,100,2.405e+05,3.73,1,5311.1,1
100,10000,2.505e+05,2.705e+05,100,2.505e+05,3.67,1,5878.2,1
100,10000,2.605e+05,2.805e+05,100,2.605e+05,3.62,1,6471.6,1
100,10000,2.705e+05,2.905e+05,100,2.705e+05,3.57,1,7091,1
100,10000,2.805e+05,3.005e+05,100,2.805e+05,3.52,1,7735.5,1
1000,1e+05,500,20500,1000,20500,2.47,1,3204.7,1
1000,1e+05,10500,30500,1000,30500,2.66,1,2862.3,1
1000,1e+05,20500,40500,1000,40500,2.83,1,2563.6,1
1000,1e+05,30500,50500,1000,42000,2.83,1,2554.7,1
1000,1e+05,40500,60500,1000,60500,3.35,1,2188.6,1
1000,1e+05,50500,70500,1000,68000,3.27,1,2050.1,1
1000,1e+05,60500,80500,1000,68000,3.27,1,2050.1,1
1000,1e+05,70500,90500,1000,70500,3.24,1,2063.8,1
1000,1e+05,80500,1.005e+05,1000,80500,3.14,1,2348.4,1
1000,1e+05,90500,1.105e+05,1000,1.105e+05,4.78,1,1738.4,1
1000,1e+05,1.005e+05,1.205e+05,1000,1.205e+05,4.66,1,1561.1,1
1000,1e+05,1.105e+05,1.305e+05,1000,1.29e+05,4.56,1,1515.3,1
1000,1e+05,1.205e+05,1.405e+05,1000,1.29e+05,4.56,1,1515.3,1
1000,1e+05,1.305e+05,1.505e+05,1000,1.305e+05,4.54,1,1516.5,1
1000,1e+05,1.405e+05,1.605e+05,1000,1.405e+05,4.44,1,1577.1,1
1000,1e+05,1.505e+05,1.705e+05,1000,1.505e+05,4.35,1,1723.2,1
1000,1e+05,1.605e+05,1.805e+05,1000,1.605e+05,4.26,1,1940.9,1
1000,1e+05,1.705e+05,1.905e+05,1000,1.705e+05,4.18,1,2217.7,1
1000,1e+05,1.805e+05,2.005e+05,1000,1.805e+05,4.11,1,2545.8,1
1000,1e+05,1.905e+05,2.105e+05,1000,1.905e+05,4.04,1,2918.9,1
1000,1e+05,2.005e+05,2.205e+05,1000,2.005e+05,3.97,1,3330.8,1
1000,1e+05,2.105e+05,2.305e+05,1000,2.105e+05,3.9,1,3779.3,1
1000,1e+05,2.205e+05,2.405e+05,1000,2.205e+05,3.84,1,4259.9,1
1000,1e+05,2.305e+05,2.505e+05,1000,2.305e+05,3.78,1,4771.6,1
1000,1e+05,2.405e+05,2.605e+05,1000,2.405e+05,3.73,1,5311.6,1
1000,1e+05,2.505e+05,2.705e+05,1000,2.505e+05,3.67,1,5878.8,1
1000,1e+05,2.605e+05,2.805e+05,1000,2.605e+05,3.62,1,6472.5,1
1000,1e+05,2.705e+05,2.905e+05,1000,2.705e+05,3.57,1,7092.1,1
1000,1e+05,2.805e+05,3.005e+05,1000,2.805e+05,3.52,1,7737,1
1,1006,67500,69500,6,68535,2.581,1,93.743,1
Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
